625701.250,6743135.730,1026.21
625721.250,6743135.730,1028.59
625741.250,6743135.730,1031.27
625761.250,6743135.730,1033.84
625781.250,6743135.730,1036.33
625801.250,6743135.730,1038.91
625821.250,6743135.730,1041.62
625841.250,6743135.730,1044.51
625861.250,6743135.730,1047.45
625881.250,6743135.730,1049.9
625901.250,6743135.730,1051.77
625921.250,6743135.730,1053.93
625941.250,6743135.730,1057.13
625961.250,6743135.730,1061.33
625981.250,6743135.730,1066.1
626001.250,6743135.730,1070.93
626021.250,6743135.730,1075.54
626041.250,6743135.730,1080.23
625001.250,6743115.730,1050.89
625021.250,6743115.730,1048.16
625041.250,6743115.730,1044.92
625061.250,6743115.730,1041.28
625081.250,6743115.730,1037.13
625101.250,6743115.730,1032.37
625121.250,6743115.730,1027.53
625141.250,6743115.730,1023.44
625161.250,6743115.730,1020.37
625181.250,6743115.730,1018.21
625201.250,6743115.730,1016.84
625221.250,6743115.730,1015.82
625241.250,6743115.730,1014.72
625261.250,6743115.730,1013.44
625281.250,6743115.730,1012.13
625301.250,6743115.730,1011.1
625321.250,6743115.730,1010.67
625341.250,6743115.730,1010.83
625361.250,6743115.730,1011.02
625381.250,6743115.730,1010.7
625401.250,6743115.730,1010.07
625421.250,6743115.730,1009.89
625441.250,6743115.730,1010.45
625461.250,6743115.730,1011.01
625481.250,6743115.730,1010.58
625501.250,6743115.730,1009.12
625521.250,6743115.730,1007.6
625541.250,6743115.730,1006.87
625561.250,6743115.730,1007.13
625581.250,6743115.730,1008.16
625601.250,6743115.730,1009.98
625621.250,6743115.730,1012.32
625641.250,6743115.730,1014.28
625661.250,6743115.730,1015.51
625681.250,6743115.730,1016.81
625701.250,6743115.730,1018.76
625721.250,6743115.730,1021.45
625741.250,6743115.730,1024.36
625761.250,6743115.730,1026.79
625781.250,6743115.730,1028.99
625801.250,6743115.730,1031.59
625821.250,6743115.730,1034.55
625841.250,6743115.730,1037.58
625861.250,6743115.730,1040.52
625881.250,6743115.730,1043.03
625901.250,6743115.730,1044.92
625921.250,6743115.730,1046.83
625941.250,6743115.730,1049.57
625961.250,6743115.730,1053.42
625981.250,6743115.730,1058.2
626001.250,6743115.730,1063.25
626021.250,6743115.730,1067.88
626041.250,6743115.730,1072.19
625001.250,6743095.730,1048.49
625021.250,6743095.730,1045.81
625041.250,6743095.730,1042.2
625061.250,6743095.730,1037.92
625081.250,6743095.730,1033.42
625101.250,6743095.730,1028.88
625121.250,6743095.730,1024.34
625141.250,6743095.730,1019.78
625161.250,6743095.730,1015.39
625181.250,6743095.730,1011.79
625201.250,6743095.730,1009.39
625221.250,6743095.730,1007.7
625241.250,6743095.730,1006.21
625261.250,6743095.730,1004.9
625281.250,6743095.730,1003.87
625301.250,6743095.730,1003.12
625321.250,6743095.730,1002.73
625341.250,6743095.730,1002.73
625361.250,6743095.730,1002.85
625381.250,6743095.730,1002.66
625401.250,6743095.730,1002.21
625421.250,6743095.730,1002.16
625441.250,6743095.730,1002.71
625461.250,6743095.730,1003
625481.250,6743095.730,1002.14
625501.250,6743095.730,1000.54
625521.250,6743095.730,999.467
625541.250,6743095.730,999.53
625561.250,6743095.730,1000.47
625581.250,6743095.730,1001.82
625601.250,6743095.730,1003.37
625621.250,6743095.730,1004.95
625641.250,6743095.730,1006.17
625661.250,6743095.730,1007.12
625681.250,6743095.730,1008.39
625701.250,6743095.730,1010.4
625721.250,6743095.730,1013.25
625741.250,6743095.730,1016.54
625761.250,6743095.730,1019.42
625781.250,6743095.730,1021.84
625801.250,6743095.730,1024.5
625821.250,6743095.730,1027.58
625841.250,6743095.730,1030.66
625861.250,6743095.730,1033.36
625881.250,6743095.730,1035.65
625901.250,6743095.730,1037.61
625921.250,6743095.730,1039.63
625941.250,6743095.730,1042.35
625961.250,6743095.730,1046.2
625981.250,6743095.730,1051.17
626001.250,6743095.730,1056.58
626021.250,6743095.730,1061.41
626041.250,6743095.730,1065.43
625001.250,6743075.730,1043.25
625021.250,6743075.730,1040.99
625041.250,6743075.730,1037.67
625061.250,6743075.730,1033.73
625081.250,6743075.730,1029.66
625101.250,6743075.730,1025.63
625121.250,6743075.730,1021.44
625141.250,6743075.730,1016.68
625161.250,6743075.730,1011.4
625181.250,6743075.730,1006.62
625201.250,6743075.730,1003.16
625221.250,6743075.730,1000.69
625241.250,6743075.730,998.637
625261.250,6743075.730,996.962
625281.250,6743075.730,995.786
625301.250,6743075.730,995.109
625321.250,6743075.730,994.931
625341.250,6743075.730,995.294
625361.250,6743075.730,995.928
625381.250,6743075.730,996.186
625401.250,6743075.730,995.935
625421.250,6743075.730,995.809
625441.250,6743075.730,996.032
625461.250,6743075.730,995.761
625481.250,6743075.730,994.326
625501.250,6743075.730,992.607
625521.250,6743075.730,991.911
625541.250,6743075.730,992.532
625561.250,6743075.730,994.114
625581.250,6743075.730,996.128
625601.250,6743075.730,997.989
625621.250,6743075.730,999.196
625641.250,6743075.730,999.601
625661.250,6743075.730,999.751
625681.250,6743075.730,1000.51
625701.250,6743075.730,1002.24
625721.250,6743075.730,1004.77
625741.250,6743075.730,1007.8
625761.250,6743075.730,1010.95
625781.250,6743075.730,1013.93
625801.250,6743075.730,1016.95
625821.250,6743075.730,1020.27
625841.250,6743075.730,1023.58
625861.250,6743075.730,1026.35
625881.250,6743075.730,1028.56
625901.250,6743075.730,1030.53
625921.250,6743075.730,1032.75
625941.250,6743075.730,1035.79
625961.250,6743075.730,1039.98
625981.250,6743075.730,1045.25
626001.250,6743075.730,1050.92
626021.250,6743075.730,1055.84
626041.250,6743075.730,1059.58
625001.250,6743055.730,1034.79
625021.250,6743055.730,1033.61
625041.250,6743055.730,1031.57
625061.250,6743055.730,1028.75
625081.250,6743055.730,1025.31
625101.250,6743055.730,1021.4
625121.250,6743055.730,1017.13
625141.250,6743055.730,1012.36
625161.250,6743055.730,1007.14
625181.250,6743055.730,1002.22
625201.250,6743055.730,998.422
625221.250,6743055.730,995.542
625241.250,6743055.730,992.978
625261.250,6743055.730,990.657
625281.250,6743055.730,988.938
625301.250,6743055.730,988.066
625321.250,6743055.730,988.081
625341.250,6743055.730,989
625361.250,6743055.730,990.448
625381.250,6743055.730,991.414
625401.250,6743055.730,991.404
625421.250,6743055.730,991.14
625441.250,6743055.730,991.265
625461.250,6743055.730,991.208
625481.250,6743055.730,990.163
625501.250,6743055.730,988.636
625521.250,6743055.730,987.87
625541.250,6743055.730,988.422
625561.250,6743055.730,990.024
625581.250,6743055.730,992.15
625601.250,6743055.730,994.126
625621.250,6743055.730,995.171
625641.250,6743055.730,995.082
625661.250,6743055.730,994.644
625681.250,6743055.730,994.915
625701.250,6743055.730,996.311
625721.250,6743055.730,998.464
625741.250,6743055.730,1000.86
625761.250,6743055.730,1003.33
625781.250,6743055.730,1005.91
625801.250,6743055.730,1008.87
625821.250,6743055.730,1012.44
625841.250,6743055.730,1016.37
625861.250,6743055.730,1019.9
625881.250,6743055.730,1022.44
625901.250,6743055.730,1024.37
625921.250,6743055.730,1026.63
625941.250,6743055.730,1029.96
625961.250,6743055.730,1034.48
625981.250,6743055.730,1039.89
626001.250,6743055.730,1045.45
626021.250,6743055.730,1050.14
626041.250,6743055.730,1053.55
625001.250,6743035.730,1025.86
625021.250,6743035.730,1025.9
625041.250,6743035.730,1025.32
625061.250,6743035.730,1023.53
625081.250,6743035.730,1020.38
625101.250,6743035.730,1016.28
625121.250,6743035.730,1011.81
625141.250,6743035.730,1007.28
625161.250,6743035.730,1002.75
625181.250,6743035.730,998.541
625201.250,6743035.730,995.125
625221.250,6743035.730,992.314
625241.250,6743035.730,989.434
625261.250,6743035.730,986.428
625281.250,6743035.730,984.014
625301.250,6743035.730,982.745
625321.250,6743035.730,982.68
625341.250,6743035.730,983.83
625361.250,6743035.730,985.962
625381.250,6743035.730,988.135
625401.250,6743035.730,989.548
625421.250,6743035.730,990.474
625441.250,6743035.730,991.323
625461.250,6743035.730,991.481
625481.250,6743035.730,990.208
625501.250,6743035.730,988.096
625521.250,6743035.730,986.647
625541.250,6743035.730,986.66
625561.250,6743035.730,987.709
625581.250,6743035.730,989.188
625601.250,6743035.730,990.668
625621.250,6743035.730,991.459
625641.250,6743035.730,991.312
625661.250,6743035.730,990.962
625681.250,6743035.730,991.314
625701.250,6743035.730,992.691
625721.250,6743035.730,994.635
625741.250,6743035.730,996.535
625761.250,6743035.730,998.325
625781.250,6743035.730,1000.21
625801.250,6743035.730,1002.51
625821.250,6743035.730,1005.63
625841.250,6743035.730,1009.66
625861.250,6743035.730,1013.76
625881.250,6743035.730,1016.8
625901.250,6743035.730,1018.84
625921.250,6743035.730,1021.09
625941.250,6743035.730,1024.47
625961.250,6743035.730,1028.96
625981.250,6743035.730,1034.06
626001.250,6743035.730,1039.08
626021.250,6743035.730,1043.28
626041.250,6743035.730,1046.56
625001.250,6743015.730,1018.53
625021.250,6743015.730,1019.22
625041.250,6743015.730,1019.43
625061.250,6743015.730,1018.07
625081.250,6743015.730,1015.01
625101.250,6743015.730,1010.92
625121.250,6743015.730,1006.58
625141.250,6743015.730,1002.48
625161.250,6743015.730,998.667
625181.250,6743015.730,995.179
625201.250,6743015.730,992.3
625221.250,6743015.730,989.821
625241.250,6743015.730,986.992
625261.250,6743015.730,983.743
625281.250,6743015.730,980.971
625301.250,6743015.730,979.363
625321.250,6743015.730,978.996
625341.250,6743015.730,980.015
625361.250,6743015.730,982.42
625381.250,6743015.730,985.534
625401.250,6743015.730,988.511
625421.250,6743015.730,990.962
625441.250,6743015.730,992.627
625461.250,6743015.730,992.669
625481.250,6743015.730,990.531
625501.250,6743015.730,987.415
625521.250,6743015.730,985.274
625541.250,6743015.730,984.698
625561.250,6743015.730,985.008
625581.250,6743015.730,985.749
625601.250,6743015.730,986.69
625621.250,6743015.730,987.285
625641.250,6743015.730,987.42
625661.250,6743015.730,987.603
625681.250,6743015.730,988.297
625701.250,6743015.730,989.686
625721.250,6743015.730,991.438
625741.250,6743015.730,993.153
625761.250,6743015.730,994.942
625781.250,6743015.730,996.728
625801.250,6743015.730,998.292
625821.250,6743015.730,1000.18
625841.250,6743015.730,1003.13
625861.250,6743015.730,1006.82
625881.250,6743015.730,1010.13
625901.250,6743015.730,1012.7
625921.250,6743015.730,1015.31
625941.250,6743015.730,1018.72
625961.250,6743015.730,1022.86
625981.250,6743015.730,1027.29
626001.250,6743015.730,1031.47
626021.250,6743015.730,1035.11
626041.250,6743015.730,1038.49
625001.250,6742995.730,1013.59
625021.250,6742995.730,1013.67
625041.250,6742995.730,1013.61
625061.250,6742995.730,1012.15
625081.250,6742995.730,1009.27
625101.250,6742995.730,1005.7
625121.250,6742995.730,1002.07
625141.250,6742995.730,998.566
625161.250,6742995.730,995.098
625181.250,6742995.730,991.822
625201.250,6742995.730,989.272
625221.250,6742995.730,987.324
625241.250,6742995.730,985.076
625261.250,6742995.730,982.321
625281.250,6742995.730,979.88
625301.250,6742995.730,978.263
625321.250,6742995.730,977.517
625341.250,6742995.730,978.019
625361.250,6742995.730,979.729
625381.250,6742995.730,981.89
625401.250,6742995.730,984.179
625421.250,6742995.730,986.396
625441.250,6742995.730,987.942
625461.250,6742995.730,988.123
625481.250,6742995.730,986.523
625501.250,6742995.730,984.016
625521.250,6742995.730,982.243
625541.250,6742995.730,981.668
625561.250,6742995.730,981.686
625581.250,6742995.730,981.973
625601.250,6742995.730,982.404
625621.250,6742995.730,982.796
625641.250,6742995.730,983.264
625661.250,6742995.730,983.926
625681.250,6742995.730,984.759
625701.250,6742995.730,985.961
625721.250,6742995.730,987.614
625741.250,6742995.730,989.658
625761.250,6742995.730,992.164
625781.250,6742995.730,994.469
625801.250,6742995.730,995.627
625821.250,6742995.730,996.195
625841.250,6742995.730,997.598
625861.250,6742995.730,1000.14
625881.250,6742995.730,1003.04
625901.250,6742995.730,1005.85
625921.250,6742995.730,1008.92
625941.250,6742995.730,1012.51
625961.250,6742995.730,1016.42
625981.250,6742995.730,1020.31
626001.250,6742995.730,1023.81
626021.250,6742995.730,1026.9
626041.250,6742995.730,1030.21
625001.250,6742975.730,1011.04
625021.250,6742975.730,1009.47
625041.250,6742975.730,1008.3
625061.250,6742975.730,1006.53
625081.250,6742975.730,1004.11
625101.250,6742975.730,1001.58
625121.250,6742975.730,999.063
625141.250,6742975.730,996.168
625161.250,6742975.730,992.694
625181.250,6742975.730,989.224
625201.250,6742975.730,986.8
625221.250,6742975.730,985.502
625241.250,6742975.730,984.223
625261.250,6742975.730,982.454
625281.250,6742975.730,980.751
625301.250,6742975.730,979.353
625321.250,6742975.730,978.276
625341.250,6742975.730,978.113
625361.250,6742975.730,978.704
625381.250,6742975.730,979.141
625401.250,6742975.730,979.612
625421.250,6742975.730,980.338
625441.250,6742975.730,980.786
625461.250,6742975.730,980.85
625481.250,6742975.730,980.375
625501.250,6742975.730,979.2
625521.250,6742975.730,978.108
625541.250,6742975.730,977.861
625561.250,6742975.730,978.108
625581.250,6742975.730,978.164
625601.250,6742975.730,977.996
625621.250,6742975.730,978.133
625641.250,6742975.730,978.947
625661.250,6742975.730,980.072
625681.250,6742975.730,981.087
625701.250,6742975.730,982.36
625721.250,6742975.730,984.309
625741.250,6742975.730,986.95
625761.250,6742975.730,990.134
625781.250,6742975.730,992.841
625801.250,6742975.730,993.842
625821.250,6742975.730,993.749
625841.250,6742975.730,994.306
625861.250,6742975.730,995.995
625881.250,6742975.730,998.132
625901.250,6742975.730,1000.44
625921.250,6742975.730,1003.27
625941.250,6742975.730,1006.71
625961.250,6742975.730,1010.47
625981.250,6742975.730,1014.08
626001.250,6742975.730,1017.1
626021.250,6742975.730,1019.67
626041.250,6742975.730,1022.61
625001.250,6742955.730,1009.52
625021.250,6742955.730,1006.6
625041.250,6742955.730,1004.54
625061.250,6742955.730,1002.85
625081.250,6742955.730,1001.37
625101.250,6742955.730,1000.12
625121.250,6742955.730,998.519
625141.250,6742955.730,995.889
625161.250,6742955.730,992.292
625181.250,6742955.730,988.654
625201.250,6742955.730,986.189
625221.250,6742955.730,985.198
625241.250,6742955.730,984.648
625261.250,6742955.730,983.675
625281.250,6742955.730,982.439
625301.250,6742955.730,981.186
625321.250,6742955.730,980.12
625341.250,6742955.730,979.709
625361.250,6742955.730,979.633
625381.250,6742955.730,979.189
625401.250,6742955.730,978.686
625421.250,6742955.730,978.26
625441.250,6742955.730,977.616
625461.250,6742955.730,977.144
625481.250,6742955.730,976.656
625501.250,6742955.730,975.29
625521.250,6742955.730,973.61
625541.250,6742955.730,973.049
625561.250,6742955.730,973.458
625581.250,6742955.730,973.622
625601.250,6742955.730,973.317
625621.250,6742955.730,973.398
625641.250,6742955.730,974.665
625661.250,6742955.730,976.78
625681.250,6742955.730,978.859
625701.250,6742955.730,980.848
625721.250,6742955.730,983.029
625741.250,6742955.730,985.618
625761.250,6742955.730,988.758
625781.250,6742955.730,991.482
625801.250,6742955.730,992.567
625821.250,6742955.730,992.704
625841.250,6742955.730,993.508
625861.250,6742955.730,995.169
625881.250,6742955.730,996.909
625901.250,6742955.730,998.529
625921.250,6742955.730,1000.46
625941.250,6742955.730,1002.94
625961.250,6742955.730,1005.83
625981.250,6742955.730,1008.73
626001.250,6742955.730,1011.17
626021.250,6742955.730,1013.29
626041.250,6742955.730,1015.88
625001.250,6742935.730,1007.53
625021.250,6742935.730,1004.84
625041.250,6742935.730,1003.23
625061.250,6742935.730,1002.41
625081.250,6742935.730,1002.03
625101.250,6742935.730,1001.59
625121.250,6742935.730,1000.18
625141.250,6742935.730,997.353
625161.250,6742935.730,993.749
625181.250,6742935.730,990.303
625201.250,6742935.730,987.731
625221.250,6742935.730,986.392
625241.250,6742935.730,985.814
625261.250,6742935.730,985.062
625281.250,6742935.730,983.883
625301.250,6742935.730,982.698
625321.250,6742935.730,981.896
625341.250,6742935.730,981.472
625361.250,6742935.730,980.973
625381.250,6742935.730,980.184
625401.250,6742935.730,979.297
625421.250,6742935.730,978.087
625441.250,6742935.730,976.653
625461.250,6742935.730,975.86
625481.250,6742935.730,975.173
625501.250,6742935.730,972.957
625521.250,6742935.730,969.911
625541.250,6742935.730,968.382
625561.250,6742935.730,968.573
625581.250,6742935.730,969.096
625601.250,6742935.730,969.286
625621.250,6742935.730,969.525
625641.250,6742935.730,971.004
625661.250,6742935.730,974.26
625681.250,6742935.730,978.199
625701.250,6742935.730,981.329
625721.250,6742935.730,983.052
625741.250,6742935.730,984.358
625761.250,6742935.730,986.663
625781.250,6742935.730,989.513
625801.250,6742935.730,991.522
625821.250,6742935.730,992.841
625841.250,6742935.730,994.519
625861.250,6742935.730,996.566
625881.250,6742935.730,998.314
625901.250,6742935.730,999.585
625921.250,6742935.730,1000.66
625941.250,6742935.730,1001.78
625961.250,6742935.730,1003.1
625981.250,6742935.730,1004.64
626001.250,6742935.730,1006.21
626021.250,6742935.730,1007.88
626041.250,6742935.730,1010.18
625001.250,6742915.730,1006.04
625021.250,6742915.730,1004.98
625041.250,6742915.730,1004.73
625061.250,6742915.730,1004.82
625081.250,6742915.730,1004.94
625101.250,6742915.730,1004.54
625121.250,6742915.730,1002.74
625141.250,6742915.730,999.505
625161.250,6742915.730,995.953
625181.250,6742915.730,992.932
625201.250,6742915.730,990.409
625221.250,6742915.730,988.445
625241.250,6742915.730,987.169
625261.250,6742915.730,986.026
625281.250,6742915.730,984.619
625301.250,6742915.730,983.395
625321.250,6742915.730,982.648
625341.250,6742915.730,981.951
625361.250,6742915.730,980.88
625381.250,6742915.730,979.749
625401.250,6742915.730,978.876
625421.250,6742915.730,977.714
625441.250,6742915.730,976.25
625461.250,6742915.730,975.532
625481.250,6742915.730,975.034
625501.250,6742915.730,972.71
625521.250,6742915.730,969.038
625541.250,6742915.730,966.623
625561.250,6742915.730,966.161
625581.250,6742915.730,966.631
625601.250,6742915.730,967.009
625621.250,6742915.730,966.911
625641.250,6742915.730,967.541
625661.250,6742915.730,970.428
625681.250,6742915.730,975.156
625701.250,6742915.730,979.611
625721.250,6742915.730,981.77
625741.250,6742915.730,982.211
625761.250,6742915.730,983.752
625781.250,6742915.730,987.204
625801.250,6742915.730,990.931
625821.250,6742915.730,993.935
625841.250,6742915.730,996.525
625861.250,6742915.730,998.909
625881.250,6742915.730,1000.73
625901.250,6742915.730,1001.76
625921.250,6742915.730,1002.17
625941.250,6742915.730,1002.25
625961.250,6742915.730,1002.4
625981.250,6742915.730,1002.84
626001.250,6742915.730,1003.54
626021.250,6742915.730,1004.55
626041.250,6742915.730,1006.21
625001.250,6742895.730,1007.09
625021.250,6742895.730,1007.48
625041.250,6742895.730,1008
625061.250,6742895.730,1008.28
625081.250,6742895.730,1008.2
625101.250,6742895.730,1007.32
625121.250,6742895.730,1004.93
625141.250,6742895.730,1001.29
625161.250,6742895.730,997.803
625181.250,6742895.730,995.211
625201.250,6742895.730,993.011
625221.250,6742895.730,990.765
625241.250,6742895.730,988.625
625261.250,6742895.730,986.536
625281.250,6742895.730,984.482
625301.250,6742895.730,982.844
625321.250,6742895.730,981.448
625341.250,6742895.730,979.678
625361.250,6742895.730,977.647
625381.250,6742895.730,976.217
625401.250,6742895.730,975.913
625421.250,6742895.730,976.064
625441.250,6742895.730,976.177
625461.250,6742895.730,976.755
625481.250,6742895.730,977.111
625501.250,6742895.730,975.319
625521.250,6742895.730,971.571
625541.250,6742895.730,968.28
625561.250,6742895.730,966.733
625581.250,6742895.730,966.402
625601.250,6742895.730,966.084
625621.250,6742895.730,965.017
625641.250,6742895.730,964.308
625661.250,6742895.730,965.955
625681.250,6742895.730,970.158
625701.250,6742895.730,975.253
625721.250,6742895.730,978.819
625741.250,6742895.730,980.104
625761.250,6742895.730,981.964
625781.250,6742895.730,986.318
625801.250,6742895.730,991.499
625821.250,6742895.730,995.659
625841.250,6742895.730,998.739
625861.250,6742895.730,1001.26
625881.250,6742895.730,1003.07
625901.250,6742895.730,1003.85
625921.250,6742895.730,1003.75
625941.250,6742895.730,1003.31
625961.250,6742895.730,1003.09
625981.250,6742895.730,1003.2
626001.250,6742895.730,1003.44
626021.250,6742895.730,1003.77
626041.250,6742895.730,1004.45
625001.250,6742875.730,1010.2
625021.250,6742875.730,1010.57
625041.250,6742875.730,1010.83
625061.250,6742875.730,1010.83
625081.250,6742875.730,1010.3
625101.250,6742875.730,1008.7
625121.250,6742875.730,1005.7
625141.250,6742875.730,1002.03
625161.250,6742875.730,999.017
625181.250,6742875.730,997.021
625201.250,6742875.730,995.347
625221.250,6742875.730,993.284
625241.250,6742875.730,990.621
625261.250,6742875.730,987.577
625281.250,6742875.730,984.739
625301.250,6742875.730,982.355
625321.250,6742875.730,979.539
625341.250,6742875.730,975.928
625361.250,6742875.730,972.982
625381.250,6742875.730,971.862
625401.250,6742875.730,972.429
625421.250,6742875.730,973.988
625441.250,6742875.730,976.01
625461.250,6742875.730,978.218
625481.250,6742875.730,979.461
625501.250,6742875.730,978.118
625521.250,6742875.730,974.419
625541.250,6742875.730,970.616
625561.250,6742875.730,968.279
625581.250,6742875.730,967.074
625601.250,6742875.730,965.876
625621.250,6742875.730,964.26
625641.250,6742875.730,963.673
625661.250,6742875.730,966.05
625681.250,6742875.730,970.525
625701.250,6742875.730,974.639
625721.250,6742875.730,977.411
625741.250,6742875.730,979.314
625761.250,6742875.730,982.366
625781.250,6742875.730,987.663
625801.250,6742875.730,993.321
625821.250,6742875.730,997.463
625841.250,6742875.730,1000.32
625861.250,6742875.730,1002.73
625881.250,6742875.730,1004.51
625901.250,6742875.730,1005.19
625921.250,6742875.730,1004.94
625941.250,6742875.730,1004.49
625961.250,6742875.730,1004.37
625981.250,6742875.730,1004.46
626001.250,6742875.730,1004.47
626021.250,6742875.730,1004.37
626041.250,6742875.730,1004.38
625001.250,6742855.730,1012.62
625021.250,6742855.730,1012.03
625041.250,6742855.730,1011.57
625061.250,6742855.730,1011.11
625081.250,6742855.730,1010.01
625101.250,6742855.730,1007.82
625121.250,6742855.730,1004.77
625141.250,6742855.730,1001.76
625161.250,6742855.730,999.652
625181.250,6742855.730,998.381
625201.250,6742855.730,997.296
625221.250,6742855.730,995.741
625241.250,6742855.730,993.302
625261.250,6742855.730,990.152
625281.250,6742855.730,986.99
625301.250,6742855.730,983.998
625321.250,6742855.730,980.253
625341.250,6742855.730,975.718
625361.250,6742855.730,972.296
625381.250,6742855.730,971.017
625401.250,6742855.730,971.316
625421.250,6742855.730,972.725
625441.250,6742855.730,974.915
625461.250,6742855.730,977.211
625481.250,6742855.730,978.473
625501.250,6742855.730,977.59
625521.250,6742855.730,974.711
625541.250,6742855.730,971.519
625561.250,6742855.730,969.382
625581.250,6742855.730,968.05
625601.250,6742855.730,966.635
625621.250,6742855.730,965.169
625641.250,6742855.730,965.195
625661.250,6742855.730,968.076
625681.250,6742855.730,972.232
625701.250,6742855.730,975.135
625721.250,6742855.730,977.08
625741.250,6742855.730,979.788
625761.250,6742855.730,984.369
625781.250,6742855.730,990.331
625801.250,6742855.730,995.553
625821.250,6742855.730,998.827
625841.250,6742855.730,1000.97
625861.250,6742855.730,1003
625881.250,6742855.730,1004.72
625901.250,6742855.730,1005.59
625921.250,6742855.730,1005.71
625941.250,6742855.730,1005.74
625961.250,6742855.730,1005.93
625981.250,6742855.730,1005.96
626001.250,6742855.730,1005.68
626021.250,6742855.730,1005.3
626041.250,6742855.730,1005.08
625001.250,6742835.730,1012.69
625021.250,6742835.730,1011.16
625041.250,6742835.730,1009.98
625061.250,6742835.730,1009
625081.250,6742835.730,1007.62
625101.250,6742835.730,1005.64
625121.250,6742835.730,1003.44
625141.250,6742835.730,1001.56
625161.250,6742835.730,1000.34
625181.250,6742835.730,999.579
625201.250,6742835.730,998.842
625221.250,6742835.730,997.745
625241.250,6742835.730,996.036
625261.250,6742835.730,993.708
625281.250,6742835.730,990.98
625301.250,6742835.730,987.967
625321.250,6742835.730,984.399
625341.250,6742835.730,980.315
625361.250,6742835.730,976.676
625381.250,6742835.730,974.214
625401.250,6742835.730,973.018
625421.250,6742835.730,973.1
625441.250,6742835.730,974.007
625461.250,6742835.730,974.933
625481.250,6742835.730,975.317
625501.250,6742835.730,974.663
625521.250,6742835.730,972.812
625541.250,6742835.730,970.708
625561.250,6742835.730,969.449
625581.250,6742835.730,968.908
625601.250,6742835.730,968.287
625621.250,6742835.730,967.492
625641.250,6742835.730,967.547
625661.250,6742835.730,969.389
625681.250,6742835.730,972.187
625701.250,6742835.730,974.756
625721.250,6742835.730,977.737
625741.250,6742835.730,982.162
625761.250,6742835.730,987.864
625781.250,6742835.730,993.588
625801.250,6742835.730,997.747
625821.250,6742835.730,999.958
625841.250,6742835.730,1001.3
625861.250,6742835.730,1002.75
625881.250,6742835.730,1004.28
625901.250,6742835.730,1005.42
625921.250,6742835.730,1006.17
625941.250,6742835.730,1006.87
625961.250,6742835.730,1007.41
625981.250,6742835.730,1007.35
626001.250,6742835.730,1006.75
626021.250,6742835.730,1006.22
626041.250,6742835.730,1006.09
625001.250,6742815.730,1010.63
625021.250,6742815.730,1008.75
