"Date Time, GMT-07:00",y
2023-06-15 15:00:10,2188
2023-06-15 16:00:10,2188
2023-06-15 17:00:10,2190
2023-06-15 18:00:10,-1
2023-06-15 19:00:11,-1
2023-06-15 20:00:11,-1
2023-06-15 21:00:11,-1
2023-06-15 22:00:11,2144
2023-06-15 23:00:11,2144
2023-06-16 00:00:11,-1
2023-06-16 05:00:11,-1
2023-06-16 07:00:11,2085
2023-06-16 08:00:11,2071
2023-06-16 09:00:11,2077
2023-06-16 10:00:11,2053
2023-06-16 11:00:10,2046
2023-06-16 12:00:10,2027
2023-06-16 13:00:10,2018
2023-06-16 14:00:10,2012
2023-06-16 15:00:10,1984
2023-06-16 16:00:10,1982
2023-06-16 17:00:11,1957
2023-06-16 18:00:11,1934
2023-06-16 19:00:11,1915
2023-06-16 20:00:11,1890
2023-06-16 21:00:11,1872
2023-06-16 22:00:10,1846
2023-06-16 23:00:10,1819
2023-06-17 00:00:10,1793
2023-06-17 04:00:11,1673
2023-06-17 05:00:11,1643
2023-06-17 06:00:11,1601
2023-06-17 07:00:11,1554
