"Date Time, GMT-07:00",y
2023-06-15 15:00:10,2159
2023-06-15 16:00:10,2164
2023-06-15 17:00:10,-1
2023-06-15 18:00:10,-1
2023-06-15 19:00:11,2147
2023-06-15 20:00:11,2142
2023-06-15 21:00:11,2135
2023-06-15 22:00:11,2131
2023-06-15 23:00:11,2124
2023-06-16 00:00:11,2120
2023-06-16 05:00:11,2068
2023-06-16 07:00:11,2051
2023-06-16 08:00:11,2047
2023-06-16 09:00:11,2030
2023-06-16 10:00:11,-1
2023-06-16 11:00:10,2011
2023-06-16 12:00:10,-1
2023-06-16 13:00:10,1988
2023-06-16 14:00:10,1965
2023-06-16 15:00:10,1954
2023-06-16 16:00:10,1942
2023-06-16 17:00:11,1918
2023-06-16 18:00:11,1898
2023-06-16 19:00:11,1883
2023-06-16 20:00:11,1856
2023-06-16 21:00:11,-1
2023-06-16 22:00:10,1821
2023-06-16 23:00:10,1785
2023-06-17 00:00:10,1757
2023-06-17 04:00:11,1650
2023-06-17 05:00:11,1588
2023-06-17 06:00:11,1555
2023-06-17 07:00:11,1502
