"Date Time, GMT-07:00",y
2023-06-15 15:00:10,2186
2023-06-15 16:00:10,2187
2023-06-15 17:00:10,2187
2023-06-15 18:00:10,-1
2023-06-15 19:00:11,-1
2023-06-15 20:00:11,-1
2023-06-15 21:00:11,2162
2023-06-15 22:00:11,2144
2023-06-15 23:00:11,2143
2023-06-16 00:00:11,-1
2023-06-16 05:00:11,-1
2023-06-16 07:00:11,2084
2023-06-16 08:00:11,2070
2023-06-16 09:00:11,2073
2023-06-16 10:00:11,2052
2023-06-16 11:00:10,2044
2023-06-16 12:00:10,2027
2023-06-16 13:00:10,2016
2023-06-16 14:00:10,2013
2023-06-16 15:00:10,1977
2023-06-16 16:00:10,1982
2023-06-16 17:00:11,1956
2023-06-16 18:00:11,1933
2023-06-16 19:00:11,1915
2023-06-16 20:00:11,1889
2023-06-16 21:00:11,1870
2023-06-16 22:00:10,1845
2023-06-16 23:00:10,1818
2023-06-17 00:00:10,1791
2023-06-17 04:00:11,1670
2023-06-17 05:00:11,1642
2023-06-17 06:00:11,1599
2023-06-17 07:00:11,1553
