"Date Time, GMT-07:00",y
2023-06-15 15:00:10,2176
2023-06-15 16:00:10,2173
2023-06-15 17:00:10,-1
2023-06-15 18:00:10,2162
2023-06-15 19:00:11,2156
2023-06-15 20:00:11,2152
2023-06-15 21:00:11,2144
2023-06-15 22:00:11,2139
2023-06-15 23:00:11,2139
2023-06-16 00:00:11,-1
2023-06-16 05:00:11,-1
2023-06-16 07:00:11,-1
2023-06-16 08:00:11,-1
2023-06-16 09:00:11,2047
2023-06-16 10:00:11,2036
2023-06-16 11:00:10,2025
2023-06-16 12:00:10,2016
2023-06-16 13:00:10,1996
2023-06-16 14:00:10,1985
2023-06-16 15:00:10,1958
2023-06-16 16:00:10,1955
2023-06-16 17:00:11,1933
2023-06-16 18:00:11,1918
2023-06-16 19:00:11,1897
2023-06-16 20:00:11,1876
2023-06-16 21:00:11,1852
2023-06-16 22:00:10,1828
2023-06-16 23:00:10,1797
2023-06-17 00:00:10,1772
2023-06-17 04:00:11,1663
2023-06-17 05:00:11,1621
2023-06-17 06:00:11,1577
2023-06-17 07:00:11,1532
