"Date Time, GMT-07:00",y
2023-06-15 15:00:10,2173
2023-06-15 16:00:10,2171
2023-06-15 17:00:10,-1
2023-06-15 18:00:10,2160
2023-06-15 19:00:11,2153
2023-06-15 20:00:11,2152
2023-06-15 21:00:11,2144
2023-06-15 22:00:11,2137
2023-06-15 23:00:11,2135
2023-06-16 00:00:11,-1
2023-06-16 05:00:11,-1
2023-06-16 07:00:11,2057
2023-06-16 08:00:11,-1
2023-06-16 09:00:11,2043
2023-06-16 10:00:11,2034
2023-06-16 11:00:10,2021
2023-06-16 12:00:10,2015
2023-06-16 13:00:10,1990
2023-06-16 14:00:10,1980
2023-06-16 15:00:10,1957
2023-06-16 16:00:10,1952
2023-06-16 17:00:11,1932
2023-06-16 18:00:11,1916
2023-06-16 19:00:11,1894
2023-06-16 20:00:11,1878
2023-06-16 21:00:11,1846
2023-06-16 22:00:10,1827
2023-06-16 23:00:10,-1
2023-06-17 00:00:10,-1
2023-06-17 04:00:11,1660
2023-06-17 05:00:11,1613
2023-06-17 06:00:11,1579
2023-06-17 07:00:11,-1
