x,y
0,1793
1,1793
2,1793
3,1793
4,1793
5,1793
6,1793
7,1793
8,1793
9,1794
10,1794
11,1794
12,1794
13,1794
14,1794
15,1794
16,1794
17,1794
18,1794
19,1794
20,1794
21,1794
22,1794
23,1794
24,1794
25,1794
26,1794
27,1794
28,1794
29,1794
30,1795
31,1795
32,1795
33,1795
34,1795
35,1795
36,1795
37,1795
38,1795
39,1795
40,1795
41,1795
42,1795
43,1795
44,1795
45,1795
46,1795
47,1795
48,1795
49,1795
50,1795
51,1796
52,1796
53,1796
54,1796
55,1796
56,1796
57,1796
58,1796
59,1796
60,1796
61,1796
62,1796
63,1796
64,1796
65,1796
66,1796
67,1796
68,1796
69,1796
70,1796
71,1796
72,1797
73,1797
74,1797
75,1797
76,1797
77,1797
78,1797
79,1797
80,1797
81,1797
82,1797
83,1797
84,1797
85,1797
86,1797
87,1797
88,1797
89,1797
90,1797
91,1797
92,1797
93,1798
94,1798
95,1798
96,1798
97,1798
98,1798
99,1798
100,1798
101,1798
102,1798
103,1798
104,1798
105,1798
106,1798
107,1798
108,1798
109,1798
110,1798
111,1798
112,1798
113,1798
114,1799
115,1799
116,1799
117,1799
118,1799
119,1799
120,1799
121,1799
122,1799
123,1799
124,1799
125,1799
126,1799
127,1799
128,1799
129,1799
130,1799
131,1799
132,1799
133,1799
134,1799
135,1800
136,1800
137,1800
138,1800
139,1800
140,1800
141,1800
142,1800
143,1800
144,1800
145,1800
146,1800
147,1800
148,1800
149,1800
150,1800
151,1800
152,1800
153,1800
154,1800
155,1800
156,1801
157,1801
158,1801
159,1801
160,1801
161,1801
162,1801
163,1801
164,1801
165,1801
166,1801
167,1801
168,1801
169,1801
170,1801
171,1801
172,1801
173,1801
174,1801
175,1801
176,1801
177,1802
178,1802
179,1802
180,1802
181,1802
182,1802
183,1802
184,1802
185,1802
186,1802
187,1802
188,1802
189,1802
190,1802
191,1802
192,1802
193,1802
194,1802
195,1802
196,1802
197,1802
198,1803
199,1803
200,1803
201,1803
202,1803
203,1803
204,1803
205,1803
206,1803
207,1803
208,1803
209,1803
210,1803
211,1803
212,1803
213,1803
214,1803
215,1803
216,1803
217,1803
218,1803
219,1804
220,1804
221,1804
222,1804
223,1804
224,1804
225,1804
226,1804
227,1804
228,1804
229,1804
230,1804
231,1804
232,1804
233,1804
234,1804
235,1804
236,1804
237,1804
238,1804
239,1804
240,1805
241,1805
242,1805
243,1805
244,1805
245,1805
246,1805
247,1805
248,1805
249,1805
250,1805
251,1805
252,1805
253,1805
254,1805
255,1805
256,1805
257,1805
258,1805
259,1805
260,1805
261,1806
262,1806
263,1806
264,1806
265,1806
266,1806
267,1806
268,1806
269,1806
270,1806
271,1806
272,1806
273,1806
274,1806
275,1806
276,1806
277,1806
278,1806
279,1806
280,1806
281,1806
282,1807
283,1807
284,1807
285,1807
286,1807
287,1807
288,1807
289,1807
290,1807
291,1807
292,1807
293,1807
294,1807
295,1807
296,1807
297,1807
298,1807
299,1807
300,1807
301,1807
302,1807
303,1808
304,1808
305,1808
306,1808
307,1808
308,1808
309,1808
310,1808
311,1808
312,1808
313,1808
314,1808
315,1808
316,1808
317,1808
318,1808
319,1808
320,1808
321,1808
322,1808
323,1808
324,1809
325,1809
326,1809
327,1809
328,1809
329,1809
330,1809
331,1809
332,1809
333,1809
334,1809
335,1809
336,1809
337,1809
338,1809
339,1809
340,1809
341,1809
342,1809
343,1809
344,1809
345,1810
346,1810
347,1810
348,1810
349,1810
350,1810
351,1810
352,1810
353,1810
354,1810
355,1810
356,1810
357,1810
358,1810
359,1810
360,1810
361,1810
362,1810
363,1810
364,1810
365,1810
366,1811
367,1811
368,1811
369,1811
370,1811
371,1811
372,1811
373,1811
374,1811
375,1811
376,1811
377,1811
378,1811
379,1811
380,1811
381,1811
382,1811
383,1811
384,1811
385,1811
386,1811
387,1812
388,1812
389,1812
390,1812
391,1812
392,1812
393,1812
394,1812
