"Date Time, GMT-07:00",y,x_3d,y_3d,z
2023-05-31 15:00:11,2122,625666.3791814125,6742808.749086417,984.0196947820523
2023-05-31 16:00:11,2125,625666.5408189346,6742808.308902139,984.1896751761386
2023-05-31 17:00:11,2123,625666.4330605866,6742808.602358325,984.0763549134144
2023-05-31 18:00:11,2125,625666.5408189346,6742808.308902139,984.1896751761386
2023-05-31 19:00:10,2127,625666.6485772828,6742808.015445953,984.3029954388629
2023-05-31 20:00:10,2126,625666.5946981087,6742808.162174047,984.2463353075008
2023-05-31 22:00:10,2124,625666.4869397606,6742808.4556302335,984.1330150447766
2023-05-31 23:00:10,2125,625666.5408189346,6742808.308902139,984.1896751761386
2023-06-01 05:00:11,2123,625666.4330605866,6742808.602358325,984.0763549134144
2023-06-01 06:00:11,2130,625666.810214805,6742807.575261677,984.4729758329495
2023-06-01 07:00:10,2134,625667.0257315014,6742806.9883493055,984.699616358398
2023-06-01 08:00:10,2121,625666.3253022383,6742808.89581451,983.9630346506901
2023-06-01 09:00:10,2130,625666.810214805,6742807.575261677,984.4729758329495
2023-06-01 10:00:10,2137,625667.1873690234,6742806.548165027,984.8695967524843
2023-06-01 11:00:11,2133,625666.9718523272,6742807.135077396,984.6429562270357
2023-06-01 12:00:11,2134,625667.0257315014,6742806.9883493055,984.699616358398
2023-06-01 13:00:11,2132,625666.9179731532,6742807.28180549,984.5862960956736
2023-06-01 14:00:11,2135,625667.0796106753,6742806.841621213,984.7562764897601
2023-06-01 15:00:11,2136,625667.1334898494,6742806.69489312,984.8129366211222
2023-06-01 16:00:10,2137,625667.1873690234,6742806.548165027,984.8695967524843
2023-06-01 17:00:10,2141,625667.4028857199,6742805.961252656,985.0962372779329
2023-06-01 18:00:10,2145,625667.6184024161,6742805.374340286,985.3228778033815
2023-06-01 19:00:10,2143,625667.5106440679,6742805.66779647,985.2095575406571
2023-06-01 20:00:10,2141,625667.4028857199,6742805.961252656,985.0962372779329
2023-06-01 21:00:10,2138,625667.2412481976,6742806.401436934,984.9262568838465
2023-06-01 22:00:11,2144,625667.564523242,6742805.5210683765,985.2662176720191
2023-06-01 23:00:11,2141,625667.4028857199,6742805.961252656,985.0962372779329
2023-06-02 00:00:11,2136,625667.1334898494,6742806.69489312,984.8129366211222
