"Date Time, GMT-07:00",y,x_3d,y_3d,z
2023-06-05 07:00:11,2201,625656.3470952726,6742813.05543231,981.3845078366544
2023-06-05 08:00:11,2202,625656.3924258376,6742812.929990221,981.4347752137908
2023-06-05 09:00:11,2203,625656.4377564024,6742812.80454813,981.4850425909274
2023-06-05 10:00:11,2206,625656.573748097,6742812.428221859,981.635844722337
2023-06-05 11:00:11,2206,625656.573748097,6742812.428221859,981.635844722337
2023-06-05 12:00:11,2208,625656.6644092267,6742812.177337679,981.73637947661
2023-06-05 13:00:10,2210,625656.7550703567,6742811.926453497,981.8369142308829
2023-06-05 14:00:10,2212,625656.8457314863,6742811.675569318,981.9374489851559
2023-06-05 15:00:10,2213,625656.8910620513,6742811.550127227,981.9877163622925
2023-06-05 16:00:10,2212,625656.8457314863,6742811.675569318,981.9374489851559
2023-06-05 17:00:10,2214,625656.9363926161,6742811.424685137,982.037983739429
2023-06-05 18:00:11,2213,625656.8910620513,6742811.550127227,981.9877163622925
2023-06-05 19:00:11,2215,625656.981723181,6742811.299243048,982.0882511165655
2023-06-05 20:00:11,2218,625657.1177148756,6742810.9229167765,982.2390532479751
2023-06-05 21:00:11,2219,625657.1630454405,6742810.797474686,982.2893206251117
2023-06-05 22:00:11,2216,625657.0270537459,6742811.173800956,982.1385184937021
2023-06-05 23:00:11,2214,625656.9363926161,6742811.424685137,982.037983739429
