"Date Time, GMT-07:00",y,x_3d,y_3d,z
2023-05-31 15:00:11,2122,625664.0645644382,6742811.051141976,982.7909069344839
2023-05-31 16:00:11,2125,625664.2311928654,6742810.6157074105,982.9606109330356
2023-05-31 17:00:11,2123,625664.1201072473,6742810.905997121,982.8474749340012
2023-05-31 18:00:11,2125,625664.2311928654,6742810.6157074105,982.9606109330356
2023-05-31 19:00:10,2127,625664.3422784838,6742810.325417698,983.0737469320702
2023-05-31 20:00:10,2126,625664.2867356746,6742810.470562554,983.017178932553
2023-05-31 22:00:10,2124,625664.1756500563,6742810.760852266,982.9040429335184
2023-05-31 23:00:10,2125,625664.2311928654,6742810.6157074105,982.9606109330356
2023-06-01 05:00:11,2123,625664.1201072473,6742810.905997121,982.8474749340012
2023-06-01 06:00:11,2130,625664.5089069111,6742809.889983132,983.243450930622
2023-06-01 07:00:10,2134,625664.7310781478,6742809.309403709,983.4697229286911
2023-06-01 08:00:10,2121,625664.0090216289,6742811.196286833,982.7343389349666
2023-06-01 09:00:10,2130,625664.5089069111,6742809.889983132,983.243450930622
2023-06-01 10:00:10,2137,625664.8977065752,6742808.873969142,983.6394269272428
2023-06-01 11:00:11,2133,625664.6755353386,6742809.454548564,983.4131549291739
2023-06-01 12:00:11,2134,625664.7310781478,6742809.309403709,983.4697229286911
2023-06-01 13:00:11,2132,625664.6199925294,6742809.59969342,983.3565869296564
2023-06-01 14:00:11,2135,625664.7866209568,6742809.1642588535,983.5262909282083
2023-06-01 15:00:11,2136,625664.842163766,6742809.019113999,983.5828589277255
2023-06-01 16:00:10,2137,625664.8977065752,6742808.873969142,983.6394269272428
2023-06-01 17:00:10,2141,625665.1198778118,6742808.29338972,983.8656989253119
2023-06-01 18:00:10,2145,625665.3420490482,6742807.712810297,984.0919709233809
2023-06-01 19:00:10,2143,625665.23096343,6742808.003100008,983.9788349243464
2023-06-01 20:00:10,2141,625665.1198778118,6742808.29338972,983.8656989253119
2023-06-01 21:00:10,2138,625664.9532493843,6742808.728824286,983.6959949267601
2023-06-01 22:00:11,2144,625665.2865062391,6742807.857955153,984.0354029238638
2023-06-01 23:00:11,2141,625665.1198778118,6742808.29338972,983.8656989253119
2023-06-02 00:00:11,2136,625664.842163766,6742809.019113999,983.5828589277255
2023-06-02 05:00:10,2140,625665.0643350026,6742808.4385345755,983.8091309257945
2023-06-02 06:00:10,2144,625665.2865062391,6742807.857955153,984.0354029238638
2023-06-02 07:00:10,2150,625665.6193637048,6742806.987970636,984.3746956715946
2023-06-02 08:00:10,2147,625665.4531346665,6742807.422520586,984.2051069224153
2023-06-02 09:00:11,2149,625665.5642202848,6742807.132230874,984.3182429214501
2023-06-02 10:00:11,2153,625665.7739463368,6742806.579216619,984.5409236857905
2023-06-02 11:00:11,2145,625665.3420490482,6742807.712810297,984.0919709233809
2023-06-02 12:00:11,2144,625665.2865062391,6742807.857955153,984.0354029238638
2023-06-02 13:00:11,-1,-1,-1,-1
2023-06-02 14:00:11,2150,625665.6193637048,6742806.987970636,984.3746956715946
2023-06-02 15:00:11,2157,625665.9800565129,6742806.034211262,984.7625610380519
2023-06-02 16:00:10,2154,625665.8254738807,6742806.44296528,984.5963330238559
2023-06-02 17:00:10,2163,625666.2892217766,6742805.216703226,985.0950170664438
2023-06-02 18:00:10,2161,625666.1861666888,6742805.489205905,984.9841983903132
2023-06-02 19:00:10,2161,625666.1861666888,6742805.489205905,984.9841983903132
2023-06-02 20:00:10,2164,625666.3407493208,6742805.080451887,985.1504264045091
2023-06-02 21:00:11,2160,625666.1346391448,6742805.625457245,984.9287890522478
2023-06-02 22:00:11,2160,625666.1346391448,6742805.625457245,984.9287890522478
2023-06-02 23:00:11,2160,625666.1346391448,6742805.625457245,984.9287890522478
2023-06-03 00:00:11,2156,625665.9285289688,6742806.170462602,984.7071516999866
2023-06-03 04:00:10,2163,625666.2892217766,6742805.216703226,985.0950170664438
2023-06-03 05:00:10,2166,625666.4438044087,6742804.807949209,985.2612450806398
2023-06-03 06:00:10,2168,625666.5468594966,6742804.535446531,985.3720637567704
2023-06-03 07:00:10,2169,625666.5983870407,6742804.399195191,985.4274730948356
2023-06-03 08:00:11,2163,625666.2892217766,6742805.216703226,985.0950170664438
2023-06-03 09:00:11,2168,625666.5468594966,6742804.535446531,985.3720637567704
2023-06-03 10:00:11,2168,625666.5468594966,6742804.535446531,985.3720637567704
2023-06-03 11:00:11,2171,625666.7014421286,6742804.126692512,985.5382917709663
2023-06-03 12:00:11,2175,625666.9075523046,6742803.581687156,985.7599291232275
2023-06-03 13:00:10,2173,625666.8044972166,6742803.854189835,985.649110447097
2023-06-03 14:00:11,2177,625667.0106073926,6742803.309184478,985.8707477993581
2023-06-03 15:00:10,2175,625666.9075523046,6742803.581687156,985.7599291232275
2023-06-03 16:00:10,2180,625667.1651900247,6742802.9004304595,986.0369758135541
2023-06-03 17:00:10,2180,625667.1651900247,6742802.9004304595,986.0369758135541
2023-06-03 18:00:10,2183,625667.3197726565,6742802.491676442,986.20320382775
2023-06-03 19:00:11,2183,625667.3197726565,6742802.491676442,986.20320382775
2023-06-03 20:00:11,2185,625667.4228277446,6742802.219173765,986.3140225038807
2023-06-03 21:00:11,2180,625667.1651900247,6742802.9004304595,986.0369758135541
2023-06-03 22:00:11,2188,625667.5774103765,6742801.810419746,986.4802505180767
2023-06-03 23:00:11,2187,625667.5258828325,6742801.9466710845,986.4248411800113
2023-06-04 00:00:11,2178,625667.0621349366,6742803.172933139,985.9261571374234
2023-06-04 04:00:10,2186,625667.4743552884,6742802.082922424,986.3694318419459
2023-06-04 05:00:10,2184,625667.3713002006,6742802.355425104,986.2586131658154
2023-06-04 06:00:10,2181,625667.2167175686,6742802.764179121,986.0923851516194
2023-06-04 07:00:11,2194,625667.8865756404,6742800.992911711,986.8127065464686
