"Date Time, GMT-07:00",y,x_3d,y_3d,z
2023-05-31 15:00:11,2122,625664.0646416744,6742811.050153844,982.7912224506784
2023-05-31 16:00:11,2125,625664.2312702426,6742810.614719578,982.9609263908474
2023-05-31 17:00:11,2123,625664.1201845305,6742810.905009088,982.8477904307347
2023-05-31 18:00:11,2125,625664.2312702426,6742810.614719578,982.9609263908474
2023-05-31 19:00:10,2127,625664.3423559548,6742810.324430069,983.07406235096
2023-05-31 20:00:10,2126,625664.2868130987,6742810.469574823,983.0174943709037
2023-05-31 22:00:10,2124,625664.1757273865,6742810.759864334,982.904358410791
2023-05-31 23:00:10,2125,625664.2312702426,6742810.614719578,982.9609263908474
2023-06-01 05:00:11,2123,625664.1201845305,6742810.905009088,982.8477904307347
2023-06-01 06:00:11,2130,625664.508984523,6742809.888995803,983.2437662911291
2023-06-01 07:00:10,2134,625664.7311559472,6742809.308416784,983.4700382113544
2023-06-01 08:00:10,2121,625664.0090988183,6742811.195298598,982.734654470622
2023-06-01 09:00:10,2130,625664.508984523,6742809.888995803,983.2437662911291
2023-06-01 10:00:10,2137,625664.8977845154,6742808.872982518,983.6397421515235
2023-06-01 11:00:11,2133,625664.6756130911,6742809.453561539,983.4134702312981
2023-06-01 12:00:11,2134,625664.7311559472,6742809.308416784,983.4700382113544
2023-06-01 13:00:11,2132,625664.6200702351,6742809.598706293,983.3569022512416
2023-06-01 14:00:11,2135,625664.7866988033,6742809.163272029,983.5266061914108
2023-06-01 15:00:11,2136,625664.8422416593,6742809.018127274,983.583174171467
2023-06-01 16:00:10,2137,625664.8977845154,6742808.872982518,983.6397421515235
2023-06-01 17:00:10,2141,625665.1199559397,6742808.292403498,983.8660140717487
2023-06-01 18:00:10,2145,625665.342127364,6742807.711824479,984.0922859919741
2023-06-01 19:00:10,2143,625665.2310416519,6742808.002113989,983.9791500318615
2023-06-01 20:00:10,2141,625665.1199559397,6742808.292403498,983.8660140717487
2023-06-01 21:00:10,2138,625664.9533273715,6742808.727837764,983.6963101315798
2023-06-01 22:00:11,2144,625665.2865845079,6742807.8569692345,984.0357180119178
2023-06-01 23:00:11,2141,625665.1199559397,6742808.292403498,983.8660140717487
2023-06-02 00:00:11,2136,625664.8422416593,6742809.018127274,983.583174171467
2023-06-02 05:00:10,2140,625665.0644130836,6742808.437548254,983.8094460916925
2023-06-02 06:00:10,2144,625665.2865845079,6742807.8569692345,984.0357180119178
2023-06-02 07:00:10,2150,625665.6193446162,6742806.9872015845,984.3749824677072
2023-06-02 08:00:10,2147,625665.4532130761,6742807.421534969,984.2054219520868
2023-06-02 09:00:11,2149,625665.5642987882,6742807.1312454585,984.3185579121996
2023-06-02 10:00:11,2153,625665.7739274523,6742806.578447723,984.5412104400585
2023-06-02 11:00:11,2145,625665.342127364,6742807.711824479,984.0922859919741
2023-06-02 12:00:11,2144,625665.2865845079,6742807.8569692345,984.0357180119178
2023-06-02 13:00:11,-1,-1,-1,-1
2023-06-02 14:00:11,2150,625665.6193446162,6742806.9872015845,984.3749824677072
2023-06-02 15:00:11,2157,625665.9800379003,6742806.033442576,984.7628477365271
2023-06-02 16:00:10,2154,625665.8254550642,6742806.442196436,984.5966197641757
2023-06-02 17:00:10,2163,625666.2892035722,6742805.215934855,985.0953036812298
2023-06-02 18:00:10,2161,625666.1861483484,6742805.488437428,984.9844850329955
2023-06-02 19:00:10,2161,625666.1861483484,6742805.488437428,984.9844850329955
2023-06-02 20:00:10,2164,625666.3407311842,6742805.079683567,985.1507130053468
2023-06-02 21:00:11,2160,625666.1346207364,6742805.624688717,984.9290757088784
2023-06-02 22:00:11,2160,625666.1346207364,6742805.624688717,984.9290757088784
2023-06-02 23:00:11,2160,625666.1346207364,6742805.624688717,984.9290757088784
2023-06-03 00:00:11,2156,625665.9285102884,6742806.169693863,984.7074384124099
2023-06-03 04:00:10,2163,625666.2892035722,6742805.215934855,985.0953036812298
2023-06-03 05:00:10,2166,625666.4437864084,6742804.807180995,985.2615316535811
2023-06-03 06:00:10,2168,625666.5468416323,6742804.534678421,985.3723503018153
2023-06-03 07:00:10,2169,625666.5983692444,6742804.398427134,985.4277596259325
2023-06-03 08:00:11,2163,625666.2892035722,6742805.215934855,985.0953036812298
2023-06-03 09:00:11,2168,625666.5468416323,6742804.534678421,985.3723503018153
2023-06-03 10:00:11,2168,625666.5468416323,6742804.534678421,985.3723503018153
2023-06-03 11:00:11,2171,625666.7014244683,6742804.125924561,985.5385782741665
2023-06-03 12:00:11,2175,625666.9075349164,6742803.580919414,985.7602155706352
2023-06-03 13:00:10,2173,625666.8044796922,6742803.853421987,985.6493969224009
2023-06-03 14:00:11,2177,625667.0105901402,6742803.30841684,985.8710342188692
2023-06-03 15:00:10,2175,625666.9075349164,6742803.580919414,985.7602155706352
2023-06-03 16:00:10,2180,625667.1651729763,6742802.899662979,986.0372621912207
2023-06-03 17:00:10,2180,625667.1651729763,6742802.899662979,986.0372621912207
2023-06-03 18:00:10,2183,625667.3197558124,6742802.490909119,986.2034901635719
2023-06-03 19:00:11,2183,625667.3197558124,6742802.490909119,986.2034901635719
2023-06-03 20:00:11,2185,625667.4228110363,6742802.218406545,986.3143088118063
2023-06-03 21:00:11,2180,625667.1651729763,6742802.899662979,986.0372621912207
2023-06-03 22:00:11,2188,625667.5773938724,6742801.809652684,986.4805367841576
2023-06-03 23:00:11,2187,625667.5258662604,6742801.945903972,986.4251274600405
2023-06-04 00:00:11,2178,625667.0621177524,6742803.172165553,985.9264435429866
2023-06-04 04:00:10,2186,625667.4743386484,6742802.082155258,986.3697181359233
2023-06-04 05:00:10,2184,625667.3712834243,6742802.354657832,986.2588994876892
2023-06-04 06:00:10,2181,625667.2167005884,6742802.763411692,986.0926715153379
2023-06-04 07:00:11,2194,625667.8865595445,6742800.992144964,986.8129927288603
2023-06-04 08:00:11,2186,625667.4743386484,6742802.082155258,986.3697181359233
2023-06-04 09:00:11,2186,625667.4743386484,6742802.082155258,986.3697181359233
2023-06-04 10:00:11,2189,625667.6289214845,6742801.673401397,986.5359461082749
2023-06-04 11:00:10,2190,625667.6804490964,6742801.53715011,986.5913554323919
2023-06-04 12:00:11,2190,625667.6804490964,6742801.53715011,986.5913554323919
2023-06-04 13:00:10,2197,625668.0411423806,6742800.583391104,986.9792207012116
2023-06-04 14:00:10,-1,-1,-1,-1
2023-06-04 15:00:10,2194,625667.8865595445,6742800.992144964,986.8129927288603
2023-06-04 16:00:10,2197,625668.0411423806,6742800.583391104,986.9792207012116
2023-06-04 17:00:10,2196,625667.9896147684,6742800.71964239,986.9238113770946
2023-06-04 18:00:11,2197,625668.0411423806,6742800.583391104,986.9792207012116
2023-06-04 19:00:11,2198,625668.0926699925,6742800.447139816,987.0346300253287
2023-06-04 20:00:11,2198,625668.0926699925,6742800.447139816,987.0346300253287
2023-06-04 21:00:11,2196,625667.9896147684,6742800.71964239,986.9238113770946
2023-06-04 22:00:11,2199,625668.1441976045,6742800.31088853,987.0900393494459
2023-06-04 23:00:11,2197,625668.0411423806,6742800.583391104,986.9792207012116
2023-06-05 00:00:11,2198,625668.0926699925,6742800.447139816,987.0346300253287
2023-06-05 04:00:10,2199,625668.1441976045,6742800.31088853,987.0900393494459
2023-06-05 05:00:10,2198,625668.0926699925,6742800.447139816,987.0346300253287
2023-06-05 06:00:11,2198,625668.0926699925,6742800.447139816,987.0346300253287
2023-06-05 07:00:11,2201,625668.2472528284,6742800.038385956,987.2008579976803
2023-06-05 08:00:11,2202,625668.2987804404,6742799.902134669,987.2562673217973
2023-06-05 09:00:11,2203,625668.3503080525,6742799.765883382,987.3116766459144
2023-06-05 10:00:11,2206,625668.5048908885,6742799.357129522,987.4779046182658
2023-06-05 11:00:11,2206,625668.5048908885,6742799.357129522,987.4779046182658
2023-06-05 12:00:11,2208,625668.6079461124,6742799.0846269475,987.5887232665
2023-06-05 13:00:10,2210,625668.7110013365,6742798.812124374,987.6995419147341
2023-06-05 14:00:10,2212,625668.8140565605,6742798.5396218,987.8103605629685
2023-06-05 15:00:10,2213,625668.8655841725,6742798.403370514,987.8657698870855
2023-06-05 16:00:10,2212,625668.8140565605,6742798.5396218,987.8103605629685
2023-06-05 17:00:10,2214,625668.9171117845,6742798.267119226,987.9211792112026
2023-06-05 18:00:11,2213,625668.8655841725,6742798.403370514,987.8657698870855
2023-06-05 19:00:11,2215,625668.9686393966,6742798.130867939,987.9765885353198
2023-06-05 20:00:11,2218,625669.1232222326,6742797.72211408,988.1428165076712
2023-06-05 21:00:11,2219,625669.1747498445,6742797.585862792,988.1982258317882
2023-06-05 22:00:11,2216,625669.0201670085,6742797.994616654,988.031997859437
2023-06-05 23:00:11,2214,625668.9171117845,6742798.267119226,987.9211792112026
