"Date Time, GMT-07:00",y,x_3d,y_3d,z
2023-06-15 15:00:10,2168,625662.4122406716,6742808.331115547,983.6024413084319
2023-06-15 16:00:10,2167,625662.3606045087,6742808.466841417,983.5472199250731
2023-06-15 17:00:10,-1,-1,-1,-1
2023-06-15 18:00:10,2158,625661.895879042,6742809.688374251,983.0502274748429
2023-06-15 19:00:11,2149,625661.4311535752,6742810.909907084,982.5532350246126
2023-06-15 20:00:11,2149,625661.4311535752,6742810.909907084,982.5532350246126
2023-06-15 21:00:11,2141,625661.0510304846,6742811.955023482,982.1319834889498
2023-06-15 22:00:11,2134,625660.7409525303,6742812.841691608,981.7774118411292
2023-06-15 23:00:11,2128,625660.4751714264,6742813.601692858,981.4734932858541
2023-06-16 00:00:11,2125,625660.3422808745,6742813.981693484,981.3215340082168
2023-06-16 05:00:11,2068,625657.6818567564,6742821.415296083,978.6875762064724
2023-06-16 07:00:11,2053,625656.9352970016,6742823.44472225,978.0812451758279
2023-06-16 08:00:11,-1,-1,-1,-1
2023-06-16 09:00:11,2036,625656.0891959461,6742825.744738572,977.3940700077644
2023-06-16 10:00:11,2029,625655.7408013939,6742826.691804117,977.111115526797
2023-06-16 11:00:10,2018,625655.2136205821,6742828.111081865,976.6392183675364
2023-06-16 12:00:10,2007,625654.689851229,6742829.518767284,976.1627402217617
2023-06-16 13:00:10,1988,625653.7851587099,6742831.95022392,975.3397325154235
2023-06-16 14:00:10,1972,625653.023312378,6742833.997766349,974.6466733942963
2023-06-16 15:00:10,1959,625652.4043122334,6742835.661394575,974.0835628583807
2023-06-16 16:00:10,1947,625651.8329274844,6742837.197051396,973.5637685175353
2023-06-16 17:00:11,1927,625650.8806195697,6742839.756479435,972.6974446161266
2023-06-16 18:00:11,1907,625649.9283116548,6742842.315907471,971.8311207147179
2023-06-16 19:00:11,1887,625648.97600374,6742844.875335508,970.964796813309
2023-06-16 20:00:11,1865,625647.9284650336,6742847.690706349,970.0118405217595
2023-06-16 21:00:11,-1,-1,-1,-1
2023-06-16 22:00:10,1825,625645.6708453195,6742853.517929955,968.5906872711946
2023-06-16 23:00:10,1791,625643.5315607181,6742858.913158425,967.5771090992788
2023-06-17 00:00:10,1768,625642.0843976054,6742862.562871801,966.8914532771005
2023-06-17 04:00:11,1653,625632.7270841103,6742887.365299847,965.755634405522
2023-06-17 05:00:11,1599,625628.203367125,6742899.412791869,965.3626052996115
2023-06-17 06:00:11,-1,-1,-1,-1
2023-06-17 07:00:11,-1,-1,-1,-1
