"Date Time, GMT-07:00",y,x_3d,y_3d,z
2023-06-15 15:00:10,2168,625660.4813527367,6742811.279505964,982.3447533519437
2023-06-15 16:00:10,2167,625660.4375510919,6742811.406169482,982.2941367670834
2023-06-15 17:00:10,-1,-1,-1,-1
2023-06-15 18:00:10,2158,625660.0433362883,6742812.546141134,981.8385875033393
2023-06-15 19:00:11,2149,625659.6491214847,6742813.686112787,981.3830382395954
2023-06-15 20:00:11,2149,625659.6491214847,6742813.686112787,981.3830382395954
2023-06-15 21:00:11,2141,625659.298708326,6742814.699420922,980.9781055607119
2023-06-15 22:00:11,2134,625658.9920968121,6742815.586065541,980.6237894666887
2023-06-15 23:00:11,2128,625658.7292869431,6742816.346046642,980.3200899575261
2023-06-16 00:00:11,2125,625658.5978820084,6742816.726037193,980.1682402029447
2023-06-16 05:00:11,2068,625655.8968658006,6742824.269678521,977.6633857812469
2023-06-16 07:00:11,2053,625655.1570389397,6742826.300860495,977.0582508597455
2023-06-16 08:00:11,-1,-1,-1,-1
2023-06-16 09:00:11,2036,625654.3185684971,6742828.6028667325,976.3724312820441
2023-06-16 10:00:11,2029,625653.973315962,6742829.5507516535,976.0900349853434
2023-06-16 11:00:10,2018,625653.4307762639,6742831.0402851,975.6462693762423
2023-06-16 12:00:10,2007,625652.892845631,6742832.51415748,975.196339850184
2023-06-16 13:00:10,1988,625651.997936787,6742834.943579663,974.3733926659157
2023-06-16 14:00:10,1972,625651.2443293396,6742836.989408871,973.6803845107424
2023-06-16 15:00:10,1959,625650.6320232884,6742838.651645102,973.117315384664
2023-06-16 16:00:10,1947,625650.0668177027,6742840.186017008,972.5975592682839
2023-06-16 17:00:11,1927,625649.1248083934,6742842.743303517,971.7312990743173
2023-06-16 18:00:11,1907,625648.1827990841,6742845.300590026,970.8650388803508
2023-06-16 19:00:11,1887,625647.2407897748,6742847.857876534,969.9987786863841
2023-06-16 20:00:11,1865,625646.2045795345,6742850.670891694,969.0458924730207
2023-06-16 21:00:11,-1,-1,-1,-1
2023-06-16 22:00:10,1825,625643.7245425226,6742856.983006753,967.8383098222168
2023-06-16 23:00:10,1791,625641.5995707312,6742862.3823416885,966.8267846105975
2023-06-17 00:00:10,1768,625639.8005429053,6742867.150779275,966.5320937251901
2023-06-17 04:00:11,1653,625630.2245368144,6742892.785864139,965.6845385133962
2023-06-17 05:00:11,1599,625625.7279774325,6742904.823208336,965.2865560661191
2023-06-17 06:00:11,-1,-1,-1,-1
2023-06-17 07:00:11,-1,-1,-1,-1
