"Date Time, GMT-07:00",y,x_3d,y_3d,z
2023-06-15 15:00:10,2168,625666.5468594966,6742804.535446531,985.3720637567704
2023-06-15 16:00:10,2167,625666.4953319527,6742804.67169787,985.3166544187051
2023-06-15 17:00:10,-1,-1,-1,-1
2023-06-15 18:00:10,2158,625666.0315840568,6742805.897959922,984.8179703761173
2023-06-15 19:00:11,2149,625665.5642202848,6742807.132230874,984.3182429214501
2023-06-15 20:00:11,2149,625665.5642202848,6742807.132230874,984.3182429214501
2023-06-15 21:00:11,2141,625665.1198778118,6742808.29338972,983.8656989253119
2023-06-15 22:00:11,2134,625664.7310781478,6742809.309403709,983.4697229286911
2023-06-15 23:00:11,2128,625664.3978212929,6742810.180272843,983.1303149315875
2023-06-16 00:00:11,2125,625664.2311928654,6742810.6157074105,982.9606109330356
2023-06-16 05:00:11,2068,625661.3588450691,6742817.945053622,979.9417238294786
2023-06-16 07:00:11,2053,625660.6482670287,6742819.843675386,979.2734848015994
2023-06-16 08:00:11,-1,-1,-1,-1
2023-06-16 09:00:11,2036,625659.8408375573,6742822.0263049835,978.5343752761137
2023-06-16 10:00:11,2029,625659.5083665985,6742822.925034817,978.2300360597372
2023-06-16 11:00:10,2018,625658.9859122348,6742824.337324558,977.7517887197173
2023-06-16 12:00:10,2007,625658.463457871,6742825.7496142965,977.273541379697
2023-06-16 13:00:10,1988,625657.5610366971,6742828.189023847,976.4474777923897
2023-06-16 14:00:10,1972,625656.8011030771,6742830.243263469,975.7518452978152
2023-06-16 15:00:10,1959,625656.1836570107,6742831.912333161,975.1866438959732
2023-06-16 16:00:10,1947,625655.6137067956,6742833.453012876,974.6649195250423
2023-06-16 17:00:11,1927,625654.6637897706,6742836.020812403,973.7953789068238
2023-06-16 18:00:11,1907,625653.7138727454,6742838.58861193,972.9258382886055
2023-06-16 19:00:11,1887,625652.7639557202,6742841.156411456,972.0562976703872
2023-06-16 20:00:11,1865,625651.7190469927,6742843.980990935,971.0998029903469
2023-06-16 21:00:11,-1,-1,-1,-1
2023-06-16 22:00:10,1825,625649.4464784104,6742849.8639857825,969.6893965621277
2023-06-16 23:00:10,1791,625647.307451549,6742855.280290331,968.6733852629886
2023-06-17 00:00:10,1768,625645.8604627897,6742858.944261055,967.9860835018062
2023-06-17 04:00:11,1653,625637.7573542566,6742879.947496964,965.4895048259838
2023-06-17 05:00:11,1599,625633.1518218942,6742892.166996535,965.1458556966311
2023-06-17 06:00:11,-1,-1,-1,-1
2023-06-17 07:00:11,-1,-1,-1,-1
