"Date Time, GMT-07:00",y,x_3d,y_3d,z
2023-06-04 19:00:11,2198,625643.2700946743,6742872.390748445,994.058169739208
2023-06-04 20:00:11,2198,625643.2700946743,6742872.390748445,994.058169739208
2023-06-04 21:00:11,2196,625643.6080234984,6742871.570075955,993.8998654070065
2023-06-04 22:00:11,2199,625643.0516049371,6742872.92403912,994.1461767991811
2023-06-04 23:00:11,2197,625643.4885844118,6742871.857457772,993.9701626792349
2023-06-05 00:00:11,2198,625643.2700946743,6742872.390748445,994.058169739208
2023-06-05 04:00:10,2199,625643.0516049371,6742872.92403912,994.1461767991811
2023-06-05 05:00:10,2198,625643.2700946743,6742872.390748445,994.058169739208
2023-06-05 06:00:11,2198,625643.2700946743,6742872.390748445,994.058169739208
2023-06-05 07:00:11,2201,625642.6146254626,6742873.990620469,994.3221909191276
2023-06-05 08:00:11,2202,625642.3961357252,6742874.523911143,994.4101979791008
2023-06-05 09:00:11,2203,625642.2716795341,6742874.82416472,994.4825301832925
2023-06-05 10:00:11,2206,625642.4577702717,6742874.338454569,994.6062681199141
2023-06-05 11:00:11,2206,625642.4577702717,6742874.338454569,994.6062681199141
2023-06-05 12:00:11,2208,625642.5818307634,6742874.014647799,994.6887600776619
2023-06-05 13:00:10,2210,625642.7058912552,6742873.690841032,994.7712520354097
2023-06-05 14:00:10,2212,625642.8634923268,6742873.283777079,994.8478488419438
2023-06-05 15:00:10,2213,625642.9689197871,6742873.01414956,994.8814672501849
2023-06-05 16:00:10,2212,625642.8634923268,6742873.283777079,994.8478488419438
2023-06-05 17:00:10,2214,625643.0743472476,6742872.744522043,994.915085658426
2023-06-05 18:00:11,2213,625642.9689197871,6742873.01414956,994.8814672501849
2023-06-05 19:00:11,2215,625643.1797747082,6742872.4748945255,994.9487040666675
2023-06-05 20:00:11,2218,625643.4960570894,6742871.666011972,995.049559291391
2023-06-05 21:00:11,2219,625643.6014845499,6742871.396384455,995.0831776996322
2023-06-05 22:00:11,2216,625643.2852021686,6742872.205267008,994.9823224749085
2023-06-05 23:00:11,2214,625643.0743472476,6742872.744522043,994.915085658426
