"Date Time, GMT-07:00",y,x_3d,y_3d,z
2023-05-31 15:00:11,2122,625658.466477074,6742817.106027744,980.0163904483634
2023-05-31 16:00:11,2125,625658.5978820084,6742816.726037193,980.1682402029447
2023-05-31 17:00:11,2123,625658.5102787189,6742816.979364227,980.067007033224
2023-05-31 18:00:11,2125,625658.5978820084,6742816.726037193,980.1682402029447
2023-05-31 19:00:10,2127,625658.6854852982,6742816.472710159,980.2694733726656
2023-05-31 20:00:10,2126,625658.6416836532,6742816.599373676,980.2188567878052
2023-05-31 22:00:10,2124,625658.5540803637,6742816.852700711,980.1176236180843
2023-05-31 23:00:10,2125,625658.5978820084,6742816.726037193,980.1682402029447
2023-06-01 05:00:11,2123,625658.5102787189,6742816.979364227,980.067007033224
2023-06-01 06:00:11,2130,625658.8168902326,6742816.092719607,980.421323127247
2023-06-01 07:00:10,2134,625658.9920968121,6742815.586065541,980.6237894666887
2023-06-01 08:00:10,2121,625658.4226754291,6742817.232691261,979.9657738635029
2023-06-01 09:00:10,2130,625658.8168902326,6742816.092719607,980.421323127247
2023-06-01 10:00:10,2137,625659.1235017466,6742815.20607499,980.7756392212699
2023-06-01 11:00:11,2133,625658.9482951673,6742815.712729057,980.5731728818282
2023-06-01 12:00:11,2134,625658.9920968121,6742815.586065541,980.6237894666887
2023-06-01 13:00:11,2132,625658.9044935224,6742815.839392575,980.5225562969679
2023-06-01 14:00:11,2135,625659.0358984569,6742815.459402024,980.6744060515491
2023-06-01 15:00:11,2136,625659.0797001017,6742815.332738508,980.7250226364097
2023-06-01 16:00:10,2137,625659.1235017466,6742815.20607499,980.7756392212699
2023-06-01 17:00:10,2141,625659.298708326,6742814.699420922,980.9781055607119
2023-06-01 18:00:10,2145,625659.4739149053,6742814.192766855,981.1805719001536
2023-06-01 19:00:10,2143,625659.3863116157,6742814.446093888,981.0793387304327
2023-06-01 20:00:10,2141,625659.298708326,6742814.699420922,980.9781055607119
2023-06-01 21:00:10,2138,625659.1673033914,6742815.079411473,980.8262558061305
2023-06-01 22:00:11,2144,625659.4301132605,6742814.319430372,981.1299553152933
2023-06-01 23:00:11,2141,625659.298708326,6742814.699420922,980.9781055607119
2023-06-02 00:00:11,2136,625659.0797001017,6742815.332738508,980.7250226364097
