"Date Time, GMT-07:00",y,x_3d,y_3d,z
2023-05-31 15:00:11,2122,625660.2093903227,6742814.361694111,981.1695747305793
2023-05-31 16:00:11,2125,625660.3422808745,6742813.981693484,981.3215340082168
2023-05-31 17:00:11,2123,625660.2536871732,6742814.235027235,981.220227823125
2023-05-31 18:00:11,2125,625660.3422808745,6742813.981693484,981.3215340082168
2023-05-31 19:00:10,2127,625660.4308745759,6742813.728359735,981.4228401933084
2023-05-31 20:00:10,2126,625660.3865777252,6742813.855026609,981.3721871007626
2023-05-31 22:00:10,2124,625660.2979840239,6742814.108360359,981.2708809156709
2023-05-31 23:00:10,2125,625660.3422808745,6742813.981693484,981.3215340082168
2023-06-01 05:00:11,2123,625660.2536871732,6742814.235027235,981.220227823125
2023-06-01 06:00:11,2130,625660.5637651277,6742813.348359109,981.5747994709459
2023-06-01 07:00:10,2134,625660.7409525303,6742812.841691608,981.7774118411292
2023-06-01 08:00:10,2121,625660.1650934721,6742814.488360985,981.1189216380335
2023-06-01 09:00:10,2130,625660.5637651277,6742813.348359109,981.5747994709459
2023-06-01 10:00:10,2137,625660.8738430821,6742812.461690983,981.9293711187667
2023-06-01 11:00:11,2133,625660.6966556796,6742812.968358482,981.7267587485833
2023-06-01 12:00:11,2134,625660.7409525303,6742812.841691608,981.7774118411292
2023-06-01 13:00:11,2132,625660.6523588289,6742813.095025359,981.6761056560375
2023-06-01 14:00:11,2135,625660.7852493809,6742812.715024732,981.8280649336749
2023-06-01 15:00:11,2136,625660.8295462315,6742812.588357857,981.8787180262209
2023-06-01 16:00:10,2137,625660.8738430821,6742812.461690983,981.9293711187667
2023-06-01 17:00:10,2141,625661.0510304846,6742811.955023482,982.1319834889498
2023-06-01 18:00:10,2145,625661.2282178871,6742811.44835598,982.3345958591332
2023-06-01 19:00:10,2143,625661.1396241859,6742811.701689731,982.2332896740415
2023-06-01 20:00:10,2141,625661.0510304846,6742811.955023482,982.1319834889498
2023-06-01 21:00:10,2138,625660.9181399328,6742812.335024107,981.9800242113123
2023-06-01 22:00:11,2144,625661.1839210365,6742811.575022857,982.2839427665874
2023-06-01 23:00:11,2141,625661.0510304846,6742811.955023482,982.1319834889498
2023-06-02 00:00:11,2136,625660.8295462315,6742812.588357857,981.8787180262209
2023-06-02 05:00:10,2140,625661.006733634,6742812.081690356,982.0813303964042
2023-06-02 06:00:10,2144,625661.1839210365,6742811.575022857,982.2839427665874
2023-06-02 07:00:10,2150,625661.4827897382,6742810.774181212,982.6084564079715
2023-06-02 08:00:10,2147,625661.3278812494,6742811.1813588245,982.4427922578949
2023-06-02 09:00:11,2149,625661.4311535752,6742810.909907084,982.5532350246126
2023-06-02 10:00:11,2153,625661.6376982272,6742810.367003603,982.7741205580484
2023-06-02 11:00:11,2145,625661.2282178871,6742811.44835598,982.3345958591332
2023-06-02 12:00:11,2144,625661.1839210365,6742811.575022857,982.2839427665874
2023-06-02 13:00:11,-1,-1,-1,-1
2023-06-02 14:00:11,2150,625661.4827897382,6742810.774181212,982.6084564079715
2023-06-02 15:00:11,2157,625661.844242879,6742809.824100121,982.9950060914839
2023-06-02 16:00:10,2154,625661.6893343901,6742810.231277732,982.8293419414073
2023-06-02 17:00:10,2163,625662.1540598567,6742809.009744898,983.3263343916375
2023-06-02 18:00:10,2161,625662.050787531,6742809.28119664,983.2158916249195
2023-06-02 19:00:10,2161,625662.050787531,6742809.28119664,983.2158916249195
2023-06-02 20:00:10,2164,625662.2056960198,6742808.874019029,983.3815557749964
2023-06-02 21:00:11,2160,625661.9991513679,6742809.41692251,983.1606702415606
2023-06-02 22:00:11,2160,625661.9991513679,6742809.41692251,983.1606702415606
2023-06-02 23:00:11,2160,625661.9991513679,6742809.41692251,983.1606702415606
2023-06-03 00:00:11,2156,625661.792606716,6742809.959825991,982.9397847081249
2023-06-03 04:00:10,2163,625662.1540598567,6742809.009744898,983.3263343916375
2023-06-03 05:00:10,2166,625662.3089683456,6742808.602567287,983.4919985417142
2023-06-03 06:00:10,2168,625662.4122406716,6742808.331115547,983.6024413084319
2023-06-03 07:00:10,2169,625662.4638768346,6742808.195389676,983.6576626917911
2023-06-03 08:00:11,2163,625662.1540598567,6742809.009744898,983.3263343916375
2023-06-03 09:00:11,2168,625662.4122406716,6742808.331115547,983.6024413084319
2023-06-03 10:00:11,2168,625662.4122406716,6742808.331115547,983.6024413084319
2023-06-03 11:00:11,2171,625662.5671491605,6742807.923937935,983.7681054585089
2023-06-03 12:00:11,2175,625662.7736938123,6742807.381034454,983.9889909919444
2023-06-03 13:00:10,2173,625662.6704214865,6742807.652486195,983.8785482252265
2023-06-03 14:00:11,2177,625662.8769661383,6742807.109582713,984.0994337586623
2023-06-03 15:00:10,2175,625662.7736938123,6742807.381034454,983.9889909919444
2023-06-03 16:00:10,2180,625663.0318746271,6742806.702405102,984.265097908739
2023-06-03 17:00:10,2180,625663.0318746271,6742806.702405102,984.265097908739
2023-06-03 18:00:10,2183,625663.1867831161,6742806.295227492,984.4307620588158
2023-06-03 19:00:11,2183,625663.1867831161,6742806.295227492,984.4307620588158
2023-06-03 20:00:11,2185,625663.2900554419,6742806.02377575,984.5412048255336
2023-06-03 21:00:11,2180,625663.0318746271,6742806.702405102,984.265097908739
2023-06-03 22:00:11,2188,625663.4449639309,6742805.616598139,984.7068689756103
2023-06-03 23:00:11,2187,625663.393327768,6742805.752324009,984.6516475922514
2023-06-04 00:00:11,2178,625662.9286023012,6742806.973856842,984.1546551420213
2023-06-04 04:00:10,2186,625663.3416916049,6742805.88804988,984.5964262088926
2023-06-04 05:00:10,2184,625663.2384192791,6742806.159501621,984.4859834421748
2023-06-04 06:00:10,2181,625663.0835107903,6742806.566679232,984.3203192920979
2023-06-04 07:00:11,2194,625663.7547809086,6742804.802242917,985.038197275764
2023-06-04 08:00:11,2186,625663.3416916049,6742805.88804988,984.5964262088926
2023-06-04 09:00:11,2186,625663.3416916049,6742805.88804988,984.5964262088926
2023-06-04 10:00:11,2189,625663.4966000938,6742805.48087227,984.7620903589693
2023-06-04 11:00:10,2190,625663.5482362568,6742805.345146399,984.8173117423282
2023-06-04 12:00:11,2190,625663.5482362568,6742805.345146399,984.8173117423282
2023-06-04 13:00:10,2197,625663.9096893976,6742804.395065306,985.2038614258406
2023-06-04 14:00:10,-1,-1,-1,-1
2023-06-04 15:00:10,2194,625663.7547809086,6742804.802242917,985.038197275764
2023-06-04 16:00:10,2197,625663.9096893976,6742804.395065306,985.2038614258406
2023-06-04 17:00:10,2196,625663.8580532346,6742804.5307911765,985.1486400424817
2023-06-04 18:00:11,2197,625663.9096893976,6742804.395065306,985.2038614258406
2023-06-04 19:00:11,2198,625663.9613255605,6742804.259339435,985.2590828091994
2023-06-04 20:00:11,2198,625663.9613255605,6742804.259339435,985.2590828091994
2023-06-04 21:00:11,2196,625663.8580532346,6742804.5307911765,985.1486400424817
2023-06-04 22:00:11,2199,625664.0129617235,6742804.123613565,985.3143041925584
2023-06-04 23:00:11,2197,625663.9096893976,6742804.395065306,985.2038614258406
2023-06-05 00:00:11,2198,625663.9613255605,6742804.259339435,985.2590828091994
2023-06-05 04:00:10,2199,625664.0129617235,6742804.123613565,985.3143041925584
2023-06-05 05:00:10,2198,625663.9613255605,6742804.259339435,985.2590828091994
2023-06-05 06:00:11,2198,625663.9613255605,6742804.259339435,985.2590828091994
2023-06-05 07:00:11,2201,625664.1162340494,6742803.852161826,985.4247469592764
2023-06-05 08:00:11,2202,625664.1678702125,6742803.716435954,985.4799683426352
