"Date Time, GMT-07:00",y,x_3d,y_3d,z
2023-06-03 22:00:11,2188,625656.5935080599,6742814.7998992875,980.7478721850736
2023-06-03 23:00:11,2187,625656.5483011047,6742814.925557533,980.6975325481135
2023-06-04 00:00:11,2178,625656.1414385077,6742816.056481743,980.2444758154722
2023-06-04 04:00:10,2186,625656.5030941495,6742815.051215777,980.6471929111533
2023-06-04 05:00:10,2184,625656.4126802391,6742815.302532269,980.546513637233
2023-06-04 06:00:10,2181,625656.2770593734,6742815.679507006,980.3954947263528
2023-06-04 07:00:11,2194,625656.8647497913,6742814.045949815,981.0499100068346
2023-06-04 08:00:11,2186,625656.5030941495,6742815.051215777,980.6471929111533
2023-06-04 09:00:11,2186,625656.5030941495,6742815.051215777,980.6471929111533
2023-06-04 10:00:11,2189,625656.6387150151,6742814.674241042,980.7982118220337
2023-06-04 11:00:10,2190,625656.6839219703,6742814.548582796,980.8485514589938
2023-06-04 12:00:11,2190,625656.6839219703,6742814.548582796,980.8485514589938
2023-06-04 13:00:10,2197,625657.0003706568,6742813.668975078,981.2009289177149
2023-06-04 14:00:10,-1,-1,-1,-1
2023-06-04 15:00:10,2194,625656.8647497913,6742814.045949815,981.0499100068346
2023-06-04 16:00:10,2197,625657.0003706568,6742813.668975078,981.2009289177149
2023-06-04 17:00:10,2196,625656.9551637017,6742813.794633323,981.1505892807548
2023-06-04 18:00:11,2197,625657.0003706568,6742813.668975078,981.2009289177149
2023-06-04 19:00:11,2198,625657.0455776122,6742813.543316832,981.2512685546751
2023-06-04 20:00:11,2198,625657.0455776122,6742813.543316832,981.2512685546751
2023-06-04 21:00:11,2196,625656.9551637017,6742813.794633323,981.1505892807548
2023-06-04 22:00:11,2199,625657.0907845673,6742813.417658587,981.3016081916351
2023-06-04 23:00:11,2197,625657.0003706568,6742813.668975078,981.2009289177149
2023-06-05 00:00:11,2198,625657.0455776122,6742813.543316832,981.2512685546751
2023-06-05 04:00:10,2199,625657.0907845673,6742813.417658587,981.3016081916351
2023-06-05 05:00:10,2198,625657.0455776122,6742813.543316832,981.2512685546751
2023-06-05 06:00:11,2198,625657.0455776122,6742813.543316832,981.2512685546751
2023-06-05 07:00:11,2201,625657.1811984777,6742813.1663420955,981.4022874655553
2023-06-05 08:00:11,2202,625657.2264054329,6742813.040683849,981.4526271025155
2023-06-05 09:00:11,2203,625657.2716123882,6742812.915025604,981.5029667394756
2023-06-05 10:00:11,2206,625657.4072332538,6742812.538050868,981.653985650356
2023-06-05 11:00:11,2206,625657.4072332538,6742812.538050868,981.653985650356
2023-06-05 12:00:11,2208,625657.4976471642,6742812.286734376,981.7546649242763
2023-06-05 13:00:10,2210,625657.5880610747,6742812.0354178855,981.8553441981967
2023-06-05 14:00:10,2212,625657.6784749851,6742811.784101394,981.956023472117
2023-06-05 15:00:10,2213,625657.7236819403,6742811.658443148,982.006363109077
2023-06-05 16:00:10,2212,625657.6784749851,6742811.784101394,981.956023472117
2023-06-05 17:00:10,2214,625657.7688888956,6742811.532784903,982.0567027460372
2023-06-05 18:00:11,2213,625657.7236819403,6742811.658443148,982.006363109077
2023-06-05 19:00:11,2215,625657.8140958508,6742811.407126658,982.1070423829973
2023-06-05 20:00:11,2218,625657.9497167164,6742811.03015192,982.2580612938777
2023-06-05 21:00:11,2219,625657.9949236716,6742810.904493675,982.3084009308378
2023-06-05 22:00:11,2216,625657.8593028061,6742811.281468412,982.1573820199575
2023-06-05 23:00:11,2214,625657.7688888956,6742811.532784903,982.0567027460372
