x,y
0,-1
1,-1
2,-1
3,-1
4,2129
5,2129
6,2129
7,2129
8,2129
9,2129
10,2129
11,2129
12,2129
13,2129
14,2129
15,2129
16,2129
17,2129
18,2129
19,2129
20,2129
21,2129
22,2129
23,2129
24,2129
25,2129
26,2129
27,2129
28,2129
29,2129
30,2129
31,2129
32,2129
33,2129
34,2129
35,2129
36,2129
37,2129
38,2129
39,2129
40,2129
41,2129
42,2129
43,2129
44,2129
45,2129
46,2129
47,2129
48,2129
49,2129
50,2129
51,2129
52,2129
53,2129
54,2129
55,2129
56,2130
57,2130
58,2130
59,2130
60,2130
61,2130
62,2130
63,2130
64,2130
65,2130
66,2130
67,2130
68,2130
69,2130
70,2130
71,2130
72,2130
73,2130
74,2130
75,2130
76,2130
77,2130
78,2130
79,2130
80,2130
81,2130
82,2130
83,2130
84,2130
85,2130
86,2130
87,2130
88,2130
89,2130
90,2130
91,2130
92,2130
93,2130
94,2130
95,2130
96,2130
97,2130
98,2130
99,2130
100,2130
101,2130
102,2130
103,2130
104,2130
105,2130
106,2130
107,2130
108,2130
109,2130
110,2130
111,2130
112,2130
113,2130
114,2130
115,2130
116,2130
117,2130
118,2130
119,2130
120,2130
121,2130
122,2130
123,2130
124,2130
125,2130
126,2130
127,2130
128,2130
129,2130
130,2130
131,2130
132,2130
133,2130
134,2130
135,2130
136,2130
137,2130
138,2130
139,2130
140,2130
141,2130
142,2130
143,2130
144,2130
145,2130
146,2130
147,2130
148,2130
149,2130
150,2130
151,2130
152,2130
153,2130
154,2130
155,2130
156,2130
157,2130
158,2131
159,2131
160,2131
161,2131
162,2131
163,2131
164,2131
165,2131
166,2131
167,2131
168,2131
169,2131
170,2131
171,2131
172,2131
173,2131
174,2131
175,2131
176,2131
177,2131
178,2131
179,2131
180,2131
181,2131
182,2131
183,2131
184,2131
185,2131
186,2131
187,2131
188,2131
189,2131
190,2131
191,2131
192,2131
193,2131
194,2131
195,2131
196,2131
197,2131
198,2131
199,2131
200,2131
201,2131
202,2131
203,2131
204,2131
205,2131
206,2131
207,2131
208,2131
209,2131
210,2131
211,2131
212,2131
213,2131
214,2131
215,2131
216,2131
217,2131
218,2131
219,2131
220,2131
221,2131
222,2131
223,2131
224,2131
225,2131
226,2131
227,2131
228,2131
229,2131
230,2131
231,2131
232,2131
233,2131
234,2131
235,2131
236,2131
237,2131
238,2131
239,2131
240,2131
241,2131
242,2131
243,2131
244,2131
245,2131
246,2131
247,2131
248,2131
249,2131
250,2131
251,2131
252,2131
253,2131
254,2131
255,2131
256,2131
257,2131
258,2131
259,2131
260,2132
261,2132
262,2132
263,2132
264,2132
265,2132
266,2132
267,2132
268,2132
269,2132
270,2132
271,2132
272,2132
273,2132
274,2132
275,2132
276,2132
277,2132
278,2132
279,2132
280,2132
281,2132
282,2132
283,2132
284,2132
285,2132
286,2132
287,2132
288,2132
289,2132
290,2132
291,2132
292,2132
293,2132
294,2132
295,2132
296,2132
297,2132
298,2132
299,2132
300,2132
301,2132
302,2132
303,2132
304,2132
305,2132
306,2132
307,2132
308,2132
309,2132
310,2132
311,2132
312,2132
313,2132
314,2132
315,2132
316,2132
317,2132
318,2132
319,2132
320,2132
321,2132
322,2132
323,2132
324,2132
325,2132
326,2132
327,2132
328,2132
329,2132
330,2132
331,2132
332,2132
333,2132
334,2132
335,2132
336,2132
337,2132
338,2132
339,2132
340,2132
341,2132
342,2132
343,2132
344,2132
345,2132
346,2132
347,2132
348,2132
349,2132
350,2132
351,2132
352,2132
353,2132
354,2132
355,2132
356,2132
357,2132
358,2132
359,2132
360,2132
361,2132
362,2132
363,2133
364,2133
365,2133
366,2133
367,2133
368,2133
369,2133
370,2133
371,2133
372,2133
373,2133
374,2133
375,2133
376,2133
377,2133
378,2133
379,2133
380,2133
381,2133
382,2133
383,2133
384,2133
385,2133
386,2133
387,2133
388,2133
389,2133
390,2133
391,2133
392,2133
393,2133
394,2133
395,2133
396,2133
397,2133
398,2133
399,2133
400,2133
401,2133
402,2133
403,2133
404,2133
405,2133
406,2133
407,2133
408,2133
409,2133
410,2133
411,2133
412,2133
413,2133
414,2133
415,2133
416,2133
417,2133
418,2133
419,2133
420,2133
421,2133
422,2133
423,2133
424,2133
425,2133
426,2133
427,2133
428,2133
429,2133
430,2133
431,2133
432,2133
433,2133
434,2133
435,2133
436,2133
437,2133
438,2133
439,2133
440,2133
441,2133
442,2133
443,2133
444,2133
445,2133
446,2133
447,2133
448,2133
449,2133
450,2133
451,2133
452,2133
453,2133
454,2133
455,2133
456,2133
457,2133
458,2133
459,2133
460,2133
461,2133
462,2133
463,2133
464,2133
465,2134
466,2134
467,2134
468,2134
469,2134
470,2134
471,2134
472,2134
473,2134
474,2134
475,2134
476,2134
477,2134
478,2134
479,2134
480,2134
481,2134
482,2134
483,2134
484,2134
485,2134
486,2134
487,2134
488,2134
489,2134
490,2134
491,2134
492,2134
493,2134
494,2134
495,2134
496,2134
497,2134
498,2134
499,2134
500,2134
501,2134
502,2134
503,2134
504,2134
505,2134
506,2134
507,2134
508,2134
509,2134
510,2134
511,2134
512,2134
513,2134
514,2134
515,2134
516,2134
517,2134
518,2134
519,2134
520,2134
521,2134
522,2134
523,2134
524,2134
525,2134
526,2134
527,2134
528,2134
529,2134
530,2134
531,2134
532,2134
533,2134
534,2134
535,2134
536,2134
537,2134
538,2134
539,2134
540,2134
541,2134
542,2134
543,2134
544,2134
545,2134
546,2134
547,2134
548,2134
549,2134
550,2134
551,2134
552,2134
553,2134
554,2134
555,2134
556,2134
557,2134
558,2134
559,2134
560,2134
561,2134
562,2134
563,2134
564,2134
565,2134
566,2134
567,2135
568,2135
569,2135
570,2135
571,2135
572,2135
573,2135
574,2135
575,2135
576,2135
577,2135
578,2135
579,2135
580,2135
581,2135
582,2135
583,2135
584,2135
585,2135
586,2135
587,2135
588,2135
589,2135
590,2135
591,2135
592,2135
593,2135
594,2135
595,2135
596,2135
597,2135
598,2135
599,2135
600,2135
601,2135
602,2135
603,2135
604,2135
605,2135
606,2135
607,2135
608,2135
609,2135
610,2135
611,2135
612,2135
613,2135
614,2135
615,2135
616,2135
617,2135
618,2135
619,2135
620,2135
621,2135
622,2135
623,2135
624,2135
625,2135
626,2135
627,2135
628,2135
629,2135
630,2135
631,2135
632,2135
633,2135
634,2135
635,2135
636,2135
637,2135
638,2136
639,2136
640,2136
641,2136
642,2136
643,2136
644,2136
645,2136
646,2136
647,2136
648,2136
649,2136
